Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","356","India","5157","Agricultural Use","1312","Insecticides – Carbamates","1999","1999","tonnes","667","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1990","1990","tonnes","976","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1991","1991","tonnes","1056","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1992","1992","tonnes","1126","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1993","1993","tonnes","1289","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1994","1994","tonnes","1345","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1995","1995","tonnes","1628","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1996","1996","tonnes","1411","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1997","1997","tonnes","1623","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1998","1998","tonnes","1756","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1999","1999","tonnes","1886","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1993","1993","tonnes","75","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1994","1994","tonnes","123","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1995","1995","tonnes","175","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1996","1996","tonnes","219","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1997","1997","tonnes","395","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1998","1998","tonnes","482","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1999","1999","tonnes","874","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1990","1990","tonnes","6892","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1991","1991","tonnes","5292","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1992","1992","tonnes","4836","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1993","1993","tonnes","2833","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1994","1994","tonnes","635","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1995","1995","tonnes","570","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1996","1996","tonnes","686","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1997","1997","tonnes","152","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1998","1998","tonnes","156","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1315","Insecticides – Other","1999","1999","tonnes","413","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1990","1990","tonnes","5821","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1991","1991","tonnes","6003","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1992","1992","tonnes","7437","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1993","1993","tonnes","6593","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1994","1994","tonnes","6810","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1995","1995","tonnes","6120","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1996","1996","tonnes","7258","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1997","1997","tonnes","6992","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1998","1998","tonnes","7481","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","1999","1999","tonnes","7480","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2000","2000","tonnes","7485","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2001","2001","tonnes","7490","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2002","2002","tonnes","7495","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2003","2003","tonnes","7500","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2004","2004","tonnes","5154","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2005","2005","tonnes","6959","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2006","2006","tonnes","6304","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2007","2007","tonnes","4121.66","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2008","2008","tonnes","3574.67","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2009","2009","tonnes","4219.98","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2010","2010","tonnes","6334.98","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2011","2011","tonnes","8775.57","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2012","2012","tonnes","8371.07","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2013","2013","tonnes","7208.16","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2014","2014","tonnes","8890.54","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2015","2015","tonnes","8962.03","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2016","2016","tonnes","9264.5","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2017","2017","tonnes","10018.39","I","Imputed value"
