Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1392","Complex Fertilizer (K2o)","1997","1997","tonnes","998","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1392","Complex Fertilizer (K2o)","1998","1998","tonnes","900","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1392","Complex Fertilizer (K2o)","1999","1999","tonnes","800","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1392","Complex Fertilizer (K2o)","2000","2000","tonnes","3490","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1392","Complex Fertilizer (K2o)","2001","2001","tonnes","770","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1985","1985","tonnes","3000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1986","1986","tonnes","10500","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1987","1987","tonnes","25700","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1988","1988","tonnes","12600","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1989","1989","tonnes","13500","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1990","1990","tonnes","28900","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1991","1991","tonnes","53600","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1992","1992","tonnes","40200","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1993","1993","tonnes","30800","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1994","1994","tonnes","26822","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1995","1995","tonnes","40900","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1996","1996","tonnes","30900","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1997","1997","tonnes","28722","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1998","1998","tonnes","30603","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","1999","1999","tonnes","11521","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","2000","2000","tonnes","17000","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5910","Export Quantity","1392","Complex Fertilizer (K2o)","2001","2001","tonnes","8500","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1961","1961","tonnes","19400","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1962","1962","tonnes","15300","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1963","1963","tonnes","19000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1964","1964","tonnes","12600","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1965","1965","tonnes","30200","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1966","1966","tonnes","12500","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1967","1967","tonnes","30000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1968","1968","tonnes","40000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1969","1969","tonnes","37725","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1970","1970","tonnes","38000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1971","1971","tonnes","36900","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1972","1972","tonnes","38800","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1973","1973","tonnes","55621","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1974","1974","tonnes","60054","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1975","1975","tonnes","48800","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1976","1976","tonnes","51500","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1977","1977","tonnes","45938","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1978","1978","tonnes","56584","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1979","1979","tonnes","63700","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1980","1980","tonnes","55800","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1981","1981","tonnes","22918","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1982","1982","tonnes","22200","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1983","1983","tonnes","21045","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1984","1984","tonnes","18594","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1985","1985","tonnes","18300","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1986","1986","tonnes","18100","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1987","1987","tonnes","22300","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1988","1988","tonnes","25701","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1989","1989","tonnes","31600","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1990","1990","tonnes","41186","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1991","1991","tonnes","27074","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1992","1992","tonnes","30000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1993","1993","tonnes","34058","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1994","1994","tonnes","48723","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1995","1995","tonnes","57000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1996","1996","tonnes","64300","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1997","1997","tonnes","64900","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1998","1998","tonnes","55200","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","1999","1999","tonnes","58747","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","2000","2000","tonnes","61360","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1392","Complex Fertilizer (K2o)","2001","2001","tonnes","71520","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1377","Concent Superphosphate","1973","1973","tonnes","225","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1377","Concent Superphosphate","1974","1974","tonnes","6951","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1377","Concent Superphosphate","1982","1982","tonnes","5600","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1377","Concent Superphosphate","1983","1983","tonnes","1200","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1377","Concent Superphosphate","1984","1984","tonnes","1373","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1377","Concent Superphosphate","1986","1986","tonnes","300","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1377","Concent Superphosphate","1988","1988","tonnes","300","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1377","Concent Superphosphate","1992","1992","tonnes","462","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1377","Concent Superphosphate","1993","1993","tonnes","1300","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1377","Concent Superphosphate","1973","1973","tonnes","225","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1377","Concent Superphosphate","1974","1974","tonnes","358","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1377","Concent Superphosphate","1982","1982","tonnes","600","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1377","Concent Superphosphate","1983","1983","tonnes","1001","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1377","Concent Superphosphate","1984","1984","tonnes","1257","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1377","Concent Superphosphate","1985","1985","tonnes","1150","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1377","Concent Superphosphate","1986","1986","tonnes","500","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1961","1961","LCU/mt","460","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1962","1962","LCU/mt","460","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1974","1974","LCU/mt","6938","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1975","1975","LCU/mt","6133","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1976","1976","LCU/mt","1235","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1977","1977","LCU/mt","4130","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1978","1978","LCU/mt","4130","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1980","1980","LCU/mt","4720","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1981","1981","LCU/mt","4607","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1982","1982","LCU/mt","4593","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1377","Concent Superphosphate","1989","1989","LCU/mt","10087","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1973","1973","tonnes","33282","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1974","1974","tonnes","50596","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1975","1975","tonnes","44000","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1976","1976","tonnes","48000","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1977","1977","tonnes","42777","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1978","1978","tonnes","53942","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1979","1979","tonnes","70800","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1980","1980","tonnes","78626","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1981","1981","tonnes","70380","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1982","1982","tonnes","41500","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1983","1983","tonnes","46000","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1984","1984","tonnes","27400","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1985","1985","tonnes","20000","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1986","1986","tonnes","45000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1987","1987","tonnes","87500","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1988","1988","tonnes","67898","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1989","1989","tonnes","56689","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1990","1990","tonnes","111900","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1991","1991","tonnes","105784","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1992","1992","tonnes","110800","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1993","1993","tonnes","113500","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1994","1994","tonnes","119300","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1995","1995","tonnes","107485","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1996","1996","tonnes","123326","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1997","1997","tonnes","135577","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1998","1998","tonnes","116000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","1999","1999","tonnes","111694","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","2000","2000","tonnes","124000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5610","Import Quantity","1388","Muriate Over 45% K2o","2001","2001","tonnes","61580","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1981","1981","tonnes","38220","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1982","1982","tonnes","31600","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1983","1983","tonnes","40300","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1984","1984","tonnes","17500","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1985","1985","tonnes","14139","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1986","1986","tonnes","24500","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1987","1987","tonnes","25270","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1988","1988","tonnes","27833","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1989","1989","tonnes","39970","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1990","1990","tonnes","36093","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1991","1991","tonnes","34632","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1992","1992","tonnes","34900","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1993","1993","tonnes","31148","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1994","1994","tonnes","40674","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1995","1995","tonnes","8285","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1996","1996","tonnes","38600","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1997","1997","tonnes","41030","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1998","1998","tonnes","38651","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","1999","1999","tonnes","54500","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","2000","2000","tonnes","53500","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5157","Agricultural Use","1388","Muriate Over 45% K2o","2001","2001","tonnes","46297","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1961","1961","LCU/mt","420","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1962","1962","LCU/mt","640","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1963","1963","LCU/mt","535","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1964","1964","LCU/mt","535","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1966","1966","LCU/mt","520","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1967","1967","LCU/mt","537","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1968","1968","LCU/mt","537","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1969","1969","LCU/mt","900","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1974","1974","LCU/mt","1788","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1975","1975","LCU/mt","2000","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1976","1976","LCU/mt","1717","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1977","1977","LCU/mt","1717","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1978","1978","LCU/mt","2091","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1979","1979","LCU/mt","3125","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1980","1980","LCU/mt","3447","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1981","1981","LCU/mt","3928","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1982","1982","LCU/mt","3765","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1983","1983","LCU/mt","3973","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1984","1984","LCU/mt","6683","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1985","1985","LCU/mt","6688","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1986","1986","LCU/mt","5535","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1987","1987","LCU/mt","5113","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1988","1988","LCU/mt","5794","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1989","1989","LCU/mt","6227","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1990","1990","LCU/mt","7087","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1991","1991","LCU/mt","10027","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1992","1992","LCU/mt","9545","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1993","1993","LCU/mt","8912","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1994","1994","LCU/mt","8593","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1995","1995","LCU/mt","8644","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1996","1996","LCU/mt","9330","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1997","1997","LCU/mt","8180","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1998","1998","LCU/mt","11357","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","1999","1999","LCU/mt","11922","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","2000","2000","LCU/mt","12642","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5751","Prices Paid by Farmers","1388","Muriate Over 45% K2o","2001","2001","LCU/mt","14490","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1973","1973","tonnes","13848","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1974","1974","tonnes","2599","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1975","1975","tonnes","13800","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1976","1976","tonnes","10000","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1981","1981","tonnes","19614","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1982","1982","tonnes","18870","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1983","1983","tonnes","23371","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1984","1984","tonnes","14034","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1985","1985","tonnes","34100","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1986","1986","tonnes","27700","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1987","1987","tonnes","87200","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1988","1988","tonnes","103125","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1989","1989","tonnes","108308","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1990","1990","tonnes","133300","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1991","1991","tonnes","146000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1992","1992","tonnes","138200","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1993","1993","tonnes","165300","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1994","1994","tonnes","168831","A","Official figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1995","1995","tonnes","202000","T","Unofficial figure"
"RA","Fertilizers archive","608","Philippines","5510","Production","1381","Oth Complex Fert (P2o5)","1996","1996","tonnes","201504","A","Official figure"
