Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","356","India","5527","Seed","S2807","Rice and products","2015","2015","1000 tonnes","3024","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5527","Seed","S2807","Rice and products","2016","2016","1000 tonnes","3000","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5527","Seed","S2807","Rice and products","2017","2017","1000 tonnes","3045","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5527","Seed","S2807","Rice and products","2018","2018","1000 tonnes","3019","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5527","Seed","S2807","Rice and products","2019","2019","1000 tonnes","3106","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5527","Seed","S2807","Rice and products","2020","2020","1000 tonnes","3079","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2010","2010","1000 tonnes","4679","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2011","2011","1000 tonnes","5450","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2012","2012","1000 tonnes","5764","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2013","2013","1000 tonnes","6136","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2014","2014","1000 tonnes","4239","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2015","2015","1000 tonnes","4222","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2016","2016","1000 tonnes","4415","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2017","2017","1000 tonnes","4544","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2018","2018","1000 tonnes","4654","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2019","2019","1000 tonnes","4700","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5123","Losses","S2807","Rice and products","2020","2020","1000 tonnes","4797","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2010","2010","1000 tonnes","801","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2011","2011","1000 tonnes","832","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2012","2012","1000 tonnes","656","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2013","2013","1000 tonnes","670","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2014","2014","1000 tonnes","684","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2015","2015","1000 tonnes","676","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2016","2016","1000 tonnes","706","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2017","2017","1000 tonnes","638","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2018","2018","1000 tonnes","916","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2019","2019","1000 tonnes","1059","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5131","Processing","S2807","Rice and products","2020","2020","1000 tonnes","1066","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2010","2010","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2011","2011","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2012","2012","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2013","2013","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2014","2014","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2015","2015","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2016","2016","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2017","2017","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2018","2018","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2019","2019","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5154","Other uses (non-food)","S2807","Rice and products","2020","2020","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2010","2010","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2011","2011","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2012","2012","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2013","2013","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2014","2014","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2015","2015","1000 tonnes","99","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2016","2016","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2017","2017","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2018","2018","1000 tonnes","0","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2019","2019","1000 tonnes","-287","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5170","Residuals","S2807","Rice and products","2020","2020","1000 tonnes","-614","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2010","2010","1000 tonnes","127670","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2011","2011","1000 tonnes","136512","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2012","2012","1000 tonnes","130470","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2013","2013","1000 tonnes","133985","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2014","2014","1000 tonnes","136479","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2015","2015","1000 tonnes","130090","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2016","2016","1000 tonnes","133436","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2017","2017","1000 tonnes","134986","I","Imputed value"
